timestamp,temperature,pressure,humidity,rainfall_mm,wind_speed,pressure_drop_5min,pressure_drop_15min,humidity_change_15min,cloud_env_pwv,cloud_env_cloud_base,cloud_env_sat_bt,cloud_env_ctc,cloud_env_radar_dbz,cloud_env_echo_top
20-07-2017 20:24:30,25.356,1008.04,61.854,0.0004,8.695,-0.275,-0.243,0.894,64.192,2603.7,290.891,-0.07181,11.67,4066.5
20-07-2017 20:25:00,25.302,1008.185,62.274,0.0,8.027,-0.092,-0.04,5.797,64.797,2653.7,290.639,-0.06751,9.654,4031.1
20-07-2017 20:25:30,25.323,1008.219,62.302,0.0,7.93,0.113,0.007,0.517,65.589,2578.7,290.756,0.03586,10.127,4100.4
20-07-2017 20:26:00,25.516,1008.281,60.159,0.0004,7.695,-0.099,-0.072,-1.178,65.118,2570.2,290.71,-0.09183,9.0,3985.5
20-07-2017 20:26:30,25.354,1008.393,59.872,0.0013,7.83,0.118,0.077,-1.677,64.485,2521.7,290.573,0.19813,9.911,3958.4
20-07-2017 20:27:00,25.705,1008.157,60.58,0.0012,7.374,-0.117,-0.062,-0.841,65.209,2588.8,291.107,-0.12312,6.256,3973.7
20-07-2017 20:27:30,25.907,1008.19,61.7,0.0,8.102,-0.059,-0.19,2.349,64.735,2600.4,290.326,0.17576,11.268,3949.9
20-07-2017 20:28:00,25.392,1008.188,63.568,0.0001,6.948,0.0,-0.047,1.392,65.704,2557.4,291.458,0.34344,11.031,4006.1
20-07-2017 20:28:30,25.597,1008.154,58.269,0.0004,7.844,-0.122,0.006,-4.019,65.266,2594.2,291.013,-0.62083,8.117,4015.0
20-07-2017 20:29:00,25.664,1008.208,61.009,0.0009,8.069,-0.099,0.049,-1.355,64.748,2552.4,290.217,-0.16523,9.68,4010.0
20-07-2017 20:29:30,25.657,1008.342,59.341,0.0015,7.613,0.302,0.209,-3.419,65.185,2600.5,290.683,0.24141,10.83,3999.4
20-07-2017 20:30:00,25.561,1008.124,58.861,0.001,7.955,-0.061,-0.093,-3.384,66.052,2612.6,290.699,0.09241,12.317,4006.7
20-07-2017 20:30:30,25.727,1008.301,62.79,0.0006,7.137,0.082,-0.097,2.065,64.544,2611.9,290.868,-0.12312,11.718,4086.8
20-07-2017 20:31:00,25.665,1008.046,62.157,0.0001,7.153,-0.235,-0.107,0.923,65.322,2572.9,290.453,-0.05398,8.477,4031.0
20-07-2017 20:31:30,25.235,1008.183,62.014,0.0,7.874,-0.21,-0.09,0.537,64.944,2515.0,290.76,0.13024,9.767,4046.1
20-07-2017 20:32:00,25.764,1008.21,62.721,0.0,8.139,0.053,0.039,1.22,65.342,2536.4,290.714,-0.11545,8.553,4009.5
20-07-2017 20:32:30,25.768,1008.451,60.62,0.0005,6.607,0.261,0.232,-2.217,64.476,2596.7,290.529,-0.11334,8.843,3919.2
20-07-2017 20:33:00,25.358,1008.217,60.691,0.0,8.045,0.029,0.148,-1.614,65.088,2689.4,290.487,0.24846,8.827,3909.3
20-07-2017 20:33:30,25.559,1007.986,64.618,0.0007,7.406,-0.168,-0.238,0.163,65.886,2550.0,291.026,-0.12297,8.952,4104.1
20-07-2017 20:34:00,25.722,1008.01,60.97,0.0006,7.616,-0.198,-0.217,-3.68,64.25,2589.8,290.241,-0.06614,9.351,3973.4
20-07-2017 20:34:30,25.499,1008.254,62.442,0.0,6.928,-0.088,-0.061,0.983,63.936,2539.2,290.893,0.37411,10.418,3969.2
20-07-2017 20:35:00,25.823,1008.324,61.349,0.0012,7.221,0.2,0.047,5.765,63.967,2518.3,290.989,-0.10447,10.31,4012.3
20-07-2017 20:35:30,26.145,1008.295,58.567,0.0004,8.312,-0.006,0.189,-4.628,64.063,2533.2,290.684,-0.11177,9.032,4027.5
20-07-2017 20:36:00,25.36,1008.27,58.273,0.0012,7.752,0.224,-0.11,-2.256,65.476,2462.9,290.766,0.20731,10.499,4033.8
20-07-2017 20:36:30,25.212,1008.389,60.471,0.0012,7.502,0.206,0.114,0.334,63.875,2634.7,291.099,-0.11358,9.214,4088.7
20-07-2017 20:37:00,25.636,1008.185,62.924,0.0001,7.662,-0.025,-0.089,2.182,64.762,2455.5,290.539,-0.26477,10.123,4075.0
20-07-2017 20:37:30,25.74,1008.357,62.522,0.0002,8.026,-0.094,0.108,1.852,65.495,2553.8,290.57,0.03141,9.697,3959.5
20-07-2017 20:38:00,25.505,1008.054,62.711,0.0001,7.996,-0.163,-0.134,0.453,65.333,2508.1,290.601,0.26505,10.515,4048.4
20-07-2017 20:38:30,25.926,1008.141,59.859,0.0007,7.687,0.155,-0.135,0.859,64.692,2522.8,291.1,0.26817,10.178,3980.8
20-07-2017 20:39:00,25.231,1008.033,63.764,0.0004,8.388,0.023,-0.274,4.04,65.153,2635.8,291.138,-0.38418,8.255,3993.1
20-07-2017 20:39:30,25.739,1008.217,59.892,0.0013,8.314,-0.037,0.177,-1.962,65.086,2577.0,290.331,-0.04291,11.254,3945.3
20-07-2017 20:40:00,25.417,1008.244,61.659,0.0001,7.98,-0.08,0.059,-0.615,64.821,2518.7,291.052,0.33222,8.818,3915.3
20-07-2017 20:40:30,25.998,1008.264,61.324,0.0006,7.765,-0.031,0.045,-0.978,64.831,2537.5,290.996,0.0821,11.734,3998.4
20-07-2017 20:41:00,26.07,1008.257,61.079,0.0023,8.126,-0.013,-0.024,0.92,66.788,2528.7,291.216,-0.06507,9.512,3952.2
20-07-2017 20:41:30,25.38,1008.139,63.348,0.0005,7.921,-0.25,-0.254,3.475,65.647,2564.8,290.866,-0.23968,10.886,4046.4
20-07-2017 20:42:00,25.437,1008.227,60.282,0.0,8.369,0.042,0.07,-0.298,66.985,2575.6,290.737,0.11402,11.132,3985.9
20-07-2017 20:42:30,25.79,1008.07,59.315,0.0004,8.272,-0.287,-0.12,-2.384,64.602,2661.8,291.094,0.11147,10.909,4015.4
20-07-2017 20:43:00,25.481,1008.414,61.37,0.0001,7.121,0.36,0.226,-2.198,64.932,2471.2,290.96,0.16495,8.675,4068.4
20-07-2017 20:43:30,25.566,1008.214,60.74,0.0,7.08,0.073,0.06,2.471,63.934,2565.2,291.423,0.03897,6.83,3925.7
20-07-2017 20:44:00,25.587,1008.191,66.406,0.0002,7.311,0.158,-0.017,5.397,64.352,2551.2,291.038,-0.3137,10.212,3963.8
20-07-2017 20:44:30,25.101,1008.441,62.355,0.0002,8.318,0.224,0.099,3.014,66.522,2614.3,290.796,-0.31992,12.549,4009.0
20-07-2017 20:45:00,25.581,1008.101,60.726,0.0008,6.786,-0.143,-0.023,1.864,64.582,2584.7,290.398,-0.11017,12.017,4015.6
20-07-2017 20:45:30,25.412,1008.115,59.756,0.0002,7.969,-0.149,-0.186,-3.035,66.535,2596.5,290.576,-0.03928,10.992,4055.2
20-07-2017 20:46:00,25.464,1008.118,58.519,0.0007,7.95,-0.139,0.072,-3.637,64.005,2584.2,290.319,0.05488,9.152,4043.4
20-07-2017 20:46:30,25.949,1008.242,59.802,0.0,8.43,0.103,0.059,-2.212,64.157,2520.4,290.685,0.3543,8.646,4004.8
20-07-2017 20:47:00,25.277,1008.302,61.512,0.0,7.84,0.075,0.092,-1.209,64.727,2627.6,291.028,0.03171,7.859,4015.2
20-07-2017 20:47:30,25.794,1008.339,63.481,0.0,6.926,0.269,-0.112,2.861,64.949,2606.9,290.749,0.01435,10.263,4016.6
20-07-2017 20:48:00,25.525,1008.559,63.022,0.0001,7.156,0.145,0.342,2.331,65.738,2612.8,291.057,0.05119,12.338,3926.5
20-07-2017 20:48:30,25.525,1007.98,61.683,0.0002,7.023,-0.234,-0.006,-2.935,65.361,2630.2,290.851,-0.21372,10.184,3992.2
20-07-2017 20:49:00,25.796,1008.323,60.855,0.0005,7.409,0.132,0.313,-0.115,64.667,2587.9,290.629,-0.03749,8.444,4012.4
20-07-2017 20:49:30,25.683,1008.183,61.743,0.0021,7.622,-0.258,-0.071,-0.699,64.893,2641.0,290.776,0.13128,8.233,4022.9
20-07-2017 20:50:00,25.744,1008.18,60.562,0.0002,7.033,0.079,-0.144,-0.788,64.745,2585.9,290.892,0.00774,9.31,3953.8
20-07-2017 20:50:30,25.844,1008.176,63.917,0.0,8.614,0.061,-0.119,5.35,64.268,2556.0,290.792,-0.04821,6.84,3936.6
20-07-2017 20:51:00,25.523,1008.141,61.056,0.0001,6.937,0.023,-0.129,2.783,64.29,2566.7,290.795,-0.13624,10.168,3988.3
20-07-2017 20:51:30,25.452,1008.452,61.21,0.0011,8.54,0.21,0.063,0.739,65.822,2565.8,290.519,-0.08755,9.023,4098.4
20-07-2017 20:52:00,25.338,1008.351,58.016,0.0006,8.443,0.049,0.166,-4.908,63.537,2541.0,290.62,0.45413,9.892,3959.0
20-07-2017 20:52:30,25.403,1008.253,61.047,0.0008,8.271,-0.086,-0.104,-1.476,66.294,2648.6,291.428,0.24922,11.393,4058.7
20-07-2017 20:53:00,26.35,1008.412,62.594,0.0001,7.316,-0.147,0.358,-0.116,64.726,2581.8,291.119,-0.55985,8.975,4079.2
20-07-2017 20:53:30,25.924,1008.068,59.738,0.0001,7.938,0.088,-0.073,-0.121,64.382,2571.7,290.308,-0.53932,10.459,4002.3
20-07-2017 20:54:00,25.279,1008.09,60.214,0.0001,6.966,-0.233,0.057,-3.55,65.592,2586.4,290.04,0.2325,9.762,3966.0
20-07-2017 20:54:30,25.286,1007.989,62.529,0.001,8.279,-0.194,-0.228,2.636,66.188,2716.0,290.773,0.48907,8.92,4025.6
20-07-2017 20:55:00,25.741,1008.166,59.125,0.0001,7.688,-0.014,-0.078,-2.534,65.894,2510.4,291.018,-0.08942,9.642,4009.7
20-07-2017 20:55:30,25.758,1008.269,62.926,0.0005,7.486,0.093,0.005,1.602,65.401,2524.7,290.594,0.01923,7.87,3957.0
20-07-2017 20:56:00,25.762,1008.262,60.542,0.0004,6.998,0.121,0.005,-0.537,65.869,2498.0,291.056,0.08694,6.7,3967.1
20-07-2017 20:56:30,25.561,1008.268,60.757,0.0004,6.246,-0.184,0.129,-2.591,63.627,2555.4,290.768,-0.17771,8.069,4022.7
20-07-2017 20:57:00,25.598,1008.081,59.654,0.0001,7.109,-0.27,-0.146,-0.628,64.583,2579.3,290.701,0.10447,7.963,4046.7
20-07-2017 20:57:30,25.711,1008.346,61.907,0.0005,8.4,0.093,0.276,2.591,64.271,2543.7,290.977,-0.05532,10.732,3983.9
20-07-2017 20:58:00,25.655,1008.279,65.03,0.0,7.49,-0.133,-0.135,3.66,65.98,2540.0,290.59,-0.15642,10.852,3996.5
20-07-2017 20:58:30,25.078,1008.338,62.512,0.0025,7.63,0.27,0.124,1.772,64.693,2574.1,290.664,0.18031,9.391,4033.4
20-07-2017 20:59:00,25.58,1008.023,60.043,0.0,8.125,-0.067,-0.168,-6.363,65.676,2541.9,290.951,0.0383,8.906,3991.4
20-07-2017 20:59:30,25.424,1008.287,63.043,0.0,8.815,0.298,-0.154,0.689,65.429,2582.5,290.741,0.34112,10.568,3985.0
20-07-2017 21:00:00,25.685,1008.211,62.454,0.0002,6.795,0.045,0.11,1.728,64.31,2702.2,291.633,0.26411,8.812,3962.2
20-07-2017 21:00:30,26.388,1008.306,64.991,0.0009,5.417,0.037,0.191,5.235,64.53,2680.3,291.269,-0.19199,8.599,3961.4
20-07-2017 21:01:00,25.738,1008.418,64.139,0.0001,4.834,0.156,0.3,5.62,66.035,2690.5,291.249,-0.1115,9.332,4133.4
20-07-2017 21:01:30,25.568,1008.364,58.514,0.0003,7.416,0.096,0.122,-1.288,64.38,2700.7,291.046,0.03689,9.544,3990.2
20-07-2017 21:02:00,25.881,1008.251,61.423,0.0,7.361,0.17,-0.051,-0.089,65.1,2660.6,291.323,-0.04097,8.518,4068.3
20-07-2017 21:02:30,25.771,1008.354,64.346,0.0,6.113,0.008,0.015,0.865,64.374,2638.5,290.964,-0.08886,8.82,4084.2
20-07-2017 21:03:00,25.76,1008.17,63.156,0.0005,5.238,-0.109,-0.389,0.134,64.749,2607.8,291.145,-0.08905,11.128,3990.8
20-07-2017 21:03:30,25.806,1008.492,61.393,0.0001,6.578,0.154,0.512,-0.29,64.963,2626.9,290.786,0.11356,10.005,4018.4
20-07-2017 21:04:00,26.173,1008.329,61.979,0.0006,5.935,0.306,0.006,1.124,64.374,2620.3,291.372,0.18103,9.043,4005.1
20-07-2017 21:04:30,25.377,1008.488,60.07,0.0008,5.932,0.201,0.305,-1.673,64.232,2683.0,291.148,0.14146,10.373,3919.4
20-07-2017 21:05:00,25.782,1008.29,62.796,0.0009,6.537,0.079,0.11,2.235,65.229,2663.8,291.655,0.31525,11.194,3922.4
20-07-2017 21:05:30,25.432,1008.291,66.245,0.0001,6.201,-0.015,0.115,2.328,64.324,2681.3,291.778,-0.18288,10.64,4002.4
20-07-2017 21:06:00,25.807,1008.262,64.136,0.0003,5.289,-0.156,0.121,3.08,64.351,2588.4,291.29,-0.34858,10.808,3978.8
20-07-2017 21:06:30,25.439,1008.459,66.215,0.0015,5.805,0.095,0.007,5.004,64.249,2718.0,291.081,-0.25641,7.876,4094.6
20-07-2017 21:07:00,25.569,1008.268,64.253,0.0007,6.397,0.017,-0.083,6.237,64.938,2625.1,290.777,0.12545,9.381,3988.2
20-07-2017 21:07:30,25.599,1008.431,64.47,0.0001,6.306,0.077,0.178,3.424,65.755,2591.4,291.332,0.17345,11.653,4097.5
20-07-2017 21:08:00,25.922,1008.308,65.89,0.0003,6.157,0.138,-0.104,3.296,66.205,2624.5,291.124,-0.05501,8.96,3976.2
20-07-2017 21:08:30,25.908,1008.116,63.495,0.0013,6.56,-0.376,0.048,3.757,64.419,2770.6,291.222,0.22793,9.372,4095.6
20-07-2017 21:09:00,25.371,1008.285,62.648,0.0003,5.783,-0.044,0.195,2.434,66.72,2627.1,291.58,-0.20437,10.303,4025.3
20-07-2017 21:09:30,25.697,1008.212,64.478,0.0009,6.107,-0.276,0.223,1.949,64.196,2630.2,290.813,-0.39811,10.415,4028.2
20-07-2017 21:10:00,25.51,1008.358,65.11,0.0003,3.975,0.068,0.192,5.985,65.867,2636.8,290.783,0.0882,9.771,3974.4
20-07-2017 21:10:30,25.373,1008.211,62.209,0.0001,5.73,-0.08,-0.058,-0.717,64.423,2639.0,290.99,0.26183,9.369,4028.8
20-07-2017 21:11:00,25.638,1008.465,61.847,0.0001,6.458,0.203,0.203,1.305,64.303,2607.4,291.307,0.11869,11.081,4084.6
20-07-2017 21:11:30,25.616,1008.343,63.137,0.0,5.766,-0.116,0.075,2.38,64.404,2653.6,291.227,-0.25753,9.223,3992.8
20-07-2017 21:12:00,26.304,1008.332,64.176,0.0001,5.72,0.064,0.251,4.522,64.958,2700.2,290.792,0.03025,12.731,3983.0
20-07-2017 21:12:30,25.806,1008.432,64.126,0.0011,5.375,0.001,0.086,2.219,65.464,2662.2,291.288,-0.04583,10.936,3987.7
20-07-2017 21:13:00,25.358,1008.469,60.793,0.0005,6.602,0.161,0.19,-4.237,65.536,2590.9,290.7,-0.23914,9.606,4081.0
20-07-2017 21:13:30,25.562,1008.351,65.796,0.0007,6.329,0.235,0.013,3.284,64.245,2629.2,290.809,0.16286,10.795,4042.8
20-07-2017 21:14:00,25.963,1008.261,61.967,0.0005,6.495,-0.024,0.238,1.924,64.208,2618.9,291.026,0.04265,10.137,4072.4
20-07-2017 21:14:30,26.23,1008.141,62.531,0.0002,4.964,-0.071,-0.146,-0.512,64.267,2649.1,290.895,0.1508,9.221,4015.7
20-07-2017 21:15:00,25.317,1008.271,61.575,0.0001,5.904,-0.087,0.06,-0.879,64.911,2713.0,291.328,0.12597,7.576,4002.0
20-07-2017 21:15:30,25.243,1008.279,66.976,0.0013,5.832,0.068,-0.027,1.986,64.832,2639.0,291.147,0.13136,9.138,4021.2
20-07-2017 21:16:00,26.186,1008.366,63.292,0.0004,5.832,-0.099,-0.052,-0.847,64.24,2642.0,291.59,-0.08003,11.442,4053.5
20-07-2017 21:16:30,25.816,1008.312,61.652,0.0003,5.63,-0.031,-0.052,3.138,65.216,2735.3,290.987,-0.28316,10.269,3987.6
20-07-2017 21:17:00,25.507,1008.436,64.225,0.0028,5.792,0.104,0.185,2.802,66.81,2690.3,291.024,0.21864,9.596,4068.4
20-07-2017 21:17:30,25.857,1008.28,64.083,0.0002,6.51,-0.152,-0.074,-0.263,64.596,2675.2,291.424,0.00469,12.316,4018.3
20-07-2017 21:18:00,25.07,1008.347,62.647,0.001,4.852,-0.122,0.177,-0.509,64.653,2744.4,291.033,0.04254,11.276,3879.7
20-07-2017 21:18:30,25.73,1008.496,64.19,0.001,7.066,0.145,0.004,2.797,65.448,2670.9,291.509,0.09476,10.415,4044.2
20-07-2017 21:19:00,25.817,1008.395,61.691,0.0001,6.29,0.134,0.066,-0.288,64.553,2547.1,291.223,-0.57702,10.067,3936.4
20-07-2017 21:19:30,25.966,1008.346,62.19,0.0,5.975,0.205,-0.142,2.12,65.535,2688.1,290.355,0.09551,10.128,4043.0
20-07-2017 21:20:00,25.487,1008.281,59.914,0.0019,6.544,0.01,-0.009,-2.883,64.425,2566.8,291.414,0.48983,10.557,4045.1
20-07-2017 21:20:30,25.762,1008.278,60.943,0.0003,5.129,-0.001,-0.013,-5.302,66.466,2669.0,291.334,-0.03394,11.462,4016.5
20-07-2017 21:21:00,25.514,1008.251,65.64,0.0,5.601,-0.115,-0.011,1.504,65.276,2560.8,291.346,-0.42356,12.03,4027.2
20-07-2017 21:21:30,25.81,1008.289,65.391,0.0003,5.927,-0.023,-0.17,-0.823,64.504,2623.1,290.487,-0.24215,6.473,4054.9
20-07-2017 21:22:00,25.528,1008.444,63.028,0.0005,6.819,0.008,0.176,-1.225,64.529,2628.3,290.862,0.19834,8.799,3975.2
20-07-2017 21:22:30,25.649,1008.327,65.423,0.0007,5.972,0.047,-0.104,0.953,64.589,2607.9,290.884,-0.02672,6.923,4039.7
20-07-2017 21:23:00,25.508,1008.192,62.689,0.0014,6.27,-0.155,-0.116,-3.201,66.098,2629.0,290.808,0.34959,10.797,4058.2
20-07-2017 21:23:30,25.92,1008.566,62.564,0.0012,5.646,0.07,0.45,-0.931,63.985,2698.1,291.583,0.1244,9.007,4088.0
20-07-2017 21:24:00,25.978,1008.392,63.014,0.0014,6.292,-0.003,0.107,0.366,64.466,2610.7,291.057,-0.26677,11.048,3944.7
20-07-2017 21:24:30,25.704,1008.185,62.742,0.0,7.006,-0.161,-0.027,-1.736,64.551,2673.7,291.05,0.08457,8.367,4020.4
20-07-2017 21:25:00,25.778,1008.301,62.606,0.0006,6.597,0.02,-0.057,-2.504,64.987,2598.2,291.226,0.09088,12.393,3951.9
20-07-2017 21:25:30,25.407,1008.367,64.644,0.0001,5.951,0.089,0.156,2.435,64.783,2637.0,291.231,-0.58304,9.329,3949.8
20-07-2017 21:26:00,25.7,1008.558,63.154,0.0001,6.405,0.307,0.093,1.308,63.807,2662.6,290.06,-0.18235,11.473,4018.0
20-07-2017 21:26:30,25.762,1008.221,63.998,0.0008,6.347,-0.068,-0.122,0.86,64.68,2596.6,290.867,0.28832,9.873,4003.9
20-07-2017 21:27:00,26.436,1008.471,64.476,0.0003,6.304,0.027,0.139,0.3,64.92,2580.9,290.637,0.157,9.856,4057.3
20-07-2017 21:27:30,25.503,1008.521,63.511,0.0012,6.667,0.194,0.089,-0.615,64.498,2671.0,291.181,0.16858,9.307,3982.7
20-07-2017 21:28:00,26.153,1008.278,61.474,0.0,6.663,0.086,-0.191,0.681,65.549,2702.6,290.974,-0.05774,8.143,3993.3
20-07-2017 21:28:30,26.036,1008.32,60.9,0.0008,5.924,-0.246,-0.031,-4.897,65.736,2642.5,291.065,-0.26844,12.317,4010.6
20-07-2017 21:29:00,25.863,1008.229,63.152,0.0001,6.385,-0.163,-0.032,1.185,64.937,2623.6,290.437,-0.04879,9.948,3956.9
20-07-2017 21:29:30,26.232,1008.329,62.672,0.0001,5.77,0.144,0.188,0.141,65.184,2654.2,290.968,0.47905,7.275,3963.8
20-07-2017 21:30:00,25.892,1008.349,63.06,0.0003,5.446,0.048,0.078,1.485,63.271,2649.2,291.395,0.2579,9.969,4055.8
20-07-2017 21:30:30,25.896,1008.433,62.905,0.0003,5.838,0.066,0.154,-4.072,64.663,2658.6,291.483,-0.05944,9.975,3972.6
20-07-2017 21:31:00,25.792,1008.484,66.804,0.0003,5.954,-0.074,0.118,3.512,65.804,2520.0,291.276,-0.41174,9.43,4059.1
20-07-2017 21:31:30,26.111,1008.264,60.934,0.0014,5.003,0.043,-0.048,-0.719,64.661,2593.0,290.66,0.08108,8.175,4030.4
20-07-2017 21:32:00,26.086,1008.117,59.944,0.0005,6.516,-0.354,-0.319,-4.281,64.41,2604.2,291.438,0.30892,8.794,3922.6
20-07-2017 21:32:30,25.655,1008.351,63.427,0.0002,4.34,-0.17,0.071,-0.655,66.822,2654.0,291.278,-0.20649,10.197,4026.5
20-07-2017 21:33:00,25.488,1008.389,62.364,0.0001,7.629,0.111,0.042,-0.283,66.455,2655.7,291.026,-0.41236,11.679,4026.1
20-07-2017 21:33:30,25.767,1008.383,63.403,0.0003,6.901,0.063,-0.113,-0.787,65.374,2678.3,290.453,0.16062,8.961,4021.1
20-07-2017 21:34:00,25.624,1008.314,63.805,0.0003,5.843,0.085,-0.081,2.114,65.911,2659.3,291.347,0.21493,11.089,3992.9
20-07-2017 21:34:30,25.808,1008.369,64.855,0.0005,6.006,0.04,0.023,2.666,63.219,2581.4,290.883,-0.09111,9.416,3953.0
20-07-2017 21:35:00,26.14,1008.535,60.668,0.0002,6.182,0.186,0.254,0.754,64.37,2718.8,291.165,0.09908,10.988,4067.3
20-07-2017 21:35:30,25.716,1008.399,62.094,0.0007,5.647,-0.034,0.121,1.151,64.624,2710.0,291.081,0.17883,12.962,3994.9
20-07-2017 21:36:00,25.826,1008.309,63.572,0.0001,6.116,-0.175,0.058,-2.068,64.811,2583.5,291.522,-0.02906,9.942,3955.8
20-07-2017 21:36:30,25.852,1008.294,64.085,0.0004,5.914,0.03,0.005,-1.306,64.608,2663.1,291.023,-0.23303,11.359,4022.9
20-07-2017 21:37:00,26.056,1008.333,66.219,0.0005,5.943,0.216,-0.111,3.191,62.96,2616.7,291.056,0.2556,10.543,3962.9
20-07-2017 21:37:30,25.282,1008.55,64.362,0.0001,6.109,0.199,0.223,-1.061,65.309,2653.4,291.534,-0.09647,8.538,3952.5
20-07-2017 21:38:00,25.699,1008.332,62.844,0.0009,5.212,-0.057,0.14,0.155,65.435,2699.1,290.863,-0.11464,6.12,3981.2
20-07-2017 21:38:30,25.903,1008.351,61.593,0.0005,6.024,-0.032,-0.215,-0.971,66.282,2753.0,291.305,0.06894,10.676,3966.7
20-07-2017 21:39:00,26.157,1008.296,62.082,0.0005,6.098,-0.018,-0.096,-0.931,64.369,2684.0,291.001,-0.27253,10.108,3954.4
20-07-2017 21:39:30,25.734,1008.485,62.04,0.0003,6.077,0.116,0.3,-0.702,64.304,2661.2,290.76,0.02997,8.122,4040.3
20-07-2017 21:40:00,25.395,1008.589,63.912,0.0012,5.871,0.054,0.288,1.306,62.856,2629.5,291.061,0.25414,11.317,3994.3
20-07-2017 21:40:30,26.019,1008.408,63.314,0.0006,6.683,0.009,0.041,-1.33,64.765,2655.6,291.268,0.20288,9.576,4062.6
20-07-2017 21:41:00,25.712,1008.363,60.943,0.0002,5.788,0.054,-0.195,-2.211,65.721,2714.4,291.467,0.11745,9.359,3957.3
20-07-2017 21:41:30,25.573,1008.358,62.275,0.0001,6.136,0.064,0.137,-1.723,64.511,2644.2,291.503,-0.24727,11.74,3913.6
20-07-2017 21:42:00,25.721,1008.067,64.245,0.0,6.778,-0.266,-0.404,-0.231,66.715,2602.1,290.972,-0.36929,8.027,4007.4
20-07-2017 21:42:30,25.831,1008.443,63.456,0.0001,5.952,-0.107,-0.078,-0.055,64.795,2565.5,290.764,-0.0036,7.584,4092.8
20-07-2017 21:43:00,25.733,1008.37,63.782,0.0025,6.129,0.038,0.092,2.308,65.118,2672.1,290.965,-0.02914,9.595,4026.5
20-07-2017 21:43:30,25.333,1008.405,63.503,0.0003,5.942,0.054,0.085,2.604,63.91,2658.8,290.706,0.0152,9.041,4160.8
20-07-2017 21:44:00,26.116,1008.268,65.369,0.0011,6.742,-0.028,0.039,2.216,65.23,2614.2,290.995,0.12598,9.67,4016.6
20-07-2017 21:44:30,26.21,1008.307,63.283,0.0001,5.845,-0.178,-0.022,0.611,63.417,2697.7,290.958,0.14173,8.201,4011.8
20-07-2017 21:45:00,26.061,1008.304,62.35,0.0003,6.77,-0.285,-0.045,-0.71,65.555,2625.4,291.279,-0.27964,11.152,3892.2
20-07-2017 21:45:30,25.614,1008.476,61.555,0.0016,5.938,0.068,0.043,-1.35,65.58,2639.7,290.399,-0.21916,10.225,4021.4
20-07-2017 21:46:00,25.855,1008.308,63.303,0.0,5.484,-0.055,-0.176,-3.501,66.087,2645.6,290.841,0.22206,10.995,4008.4
20-07-2017 21:46:30,25.904,1008.603,59.268,0.0005,6.408,0.245,0.339,-1.666,64.184,2628.9,290.843,0.28811,8.869,3979.6
20-07-2017 21:47:00,26.062,1008.405,62.652,0.0013,5.817,0.338,0.288,2.708,65.128,2658.2,291.417,-0.05825,9.93,3993.2
20-07-2017 21:47:30,26.08,1008.2,62.62,0.0015,6.372,-0.243,-0.151,-0.807,65.451,2704.0,290.727,-0.14407,11.204,3996.6
20-07-2017 21:48:00,25.736,1008.338,60.882,0.0009,4.362,-0.032,-0.051,-1.482,65.354,2589.3,291.129,0.14786,9.875,3991.0
20-07-2017 21:48:30,25.94,1008.275,61.537,0.001,6.003,-0.13,-0.108,-1.867,64.308,2670.9,291.022,0.12246,8.295,4104.5
20-07-2017 21:49:00,26.041,1008.09,64.143,0.0005,5.724,-0.178,-0.224,0.339,63.086,2655.1,291.374,0.10859,11.327,3981.5
20-07-2017 21:49:30,26.291,1008.545,63.275,0.0001,5.362,0.238,0.176,-1.58,65.278,2654.1,291.239,-0.13827,11.547,4008.5
20-07-2017 21:50:00,26.111,1008.438,63.082,0.0007,5.668,0.134,-0.097,2.414,64.878,2690.0,291.097,-0.17257,11.942,3979.8
20-07-2017 21:50:30,26.132,1008.418,63.388,0.0019,5.656,-0.058,0.019,1.295,64.547,2648.9,290.894,-0.29604,9.539,4039.2
20-07-2017 21:51:00,25.963,1008.373,63.068,0.0004,5.971,0.065,0.064,-0.504,65.611,2670.5,290.505,0.12026,11.075,4008.8
20-07-2017 21:51:30,26.294,1008.188,64.793,0.0002,5.18,-0.415,-0.106,0.709,64.964,2682.2,291.135,0.35742,7.292,3986.0
20-07-2017 21:52:00,26.052,1008.296,63.114,0.0004,6.19,-0.109,-0.037,-3.105,63.945,2621.2,291.22,-0.27329,11.433,3903.7
20-07-2017 21:52:30,25.734,1008.455,60.742,0.0006,6.82,0.255,-0.095,-3.621,63.455,2661.4,290.588,-0.26463,10.456,4012.2
20-07-2017 21:53:00,26.308,1008.227,65.374,0.0001,6.169,-0.111,-0.105,2.53,64.097,2633.9,290.691,0.27408,10.21,3984.5
20-07-2017 21:53:30,26.131,1008.05,63.484,0.0006,6.485,-0.225,-0.301,1.891,66.914,2639.8,291.136,0.23593,10.688,3997.0
20-07-2017 21:54:00,25.854,1008.326,62.045,0.0004,6.657,0.236,0.03,-0.037,65.578,2630.3,291.162,-0.18645,9.683,3940.9
20-07-2017 21:54:30,25.845,1008.337,61.049,0.0005,6.742,-0.208,-0.148,-0.991,65.151,2670.0,290.763,-0.13698,11.188,4071.7
20-07-2017 21:55:00,26.046,1008.37,63.523,0.0002,7.122,-0.068,-0.219,-0.389,64.855,2650.5,290.888,-0.12688,12.974,4042.8
20-07-2017 21:55:30,26.088,1008.441,62.753,0.0001,5.7,0.023,0.033,-0.561,64.802,2666.2,290.51,0.2927,8.61,4071.5
